"","ISO","Year","Infant mortality rate","Under 5 mortality rate","Neonatal mortality rate","Maternal mortality rate"
"3248","MNE",2007,7.7,8.9,5.9,8
"3249","MNE",2008,7,8.1,5.4,8
"3250","MNE",2009,6.3,7.4,4.9,8
"3251","MNE",2010,5.7,6.7,4.4,7
"3252","MNE",2011,5.1,6.1,3.9,7
"3253","MNE",2012,4.6,5.5,3.5,7
"3254","MNE",2013,4.1,4.9,3,6
"3255","MNE",2014,3.7,4.4,2.6,6
"3256","MNE",2015,3.3,4,2.3,6
"3257","MNE",2016,3,3.6,1.9,6
"3258","MNE",2017,2.6,3.2,1.7,6
"3259","MNE",2018,2.4,2.9,1.4,NA
"3260","MNE",2019,2.1,2.6,1.3,NA
"3261","MNG",2000,48.6,63.5,23.7,155
"3262","MNG",2001,45.3,58.5,22.4,138
"3263","MNG",2002,42,53.7,21.2,124
"3264","MNG",2003,38.9,49.1,19.9,114
"3265","MNG",2004,35.9,44.9,18.7,106
"3266","MNG",2005,33.1,40.9,17.6,98
"3267","MNG",2006,30.5,37.4,16.5,91
"3268","MNG",2007,28.1,34.1,15,85
"3269","MNG",2008,25.9,31.2,13.6,80
"3270","MNG",2009,23.9,28.6,12.4,73
"3271","MNG",2010,22.1,26.3,11.4,66
"3272","MNG",2011,20.6,24.4,10.8,59
"3273","MNG",2012,19.4,22.8,10.3,54
"3274","MNG",2013,18.3,21.5,10,51
"3275","MNG",2014,17.4,20.4,9.8,49
"3276","MNG",2015,16.6,19.4,9.6,47
"3277","MNG",2016,15.9,18.5,9.3,46
"3278","MNG",2017,15.1,17.6,9,45
"3279","MNG",2018,14.4,16.8,8.7,NA
"3280","MNG",2019,13.8,16,8.3,NA
"3281","MNP",2000,NA,NA,NA,NA
"3282","MNP",2001,NA,NA,NA,NA
"3283","MNP",2002,NA,NA,NA,NA
"3284","MNP",2003,NA,NA,NA,NA
"3285","MNP",2004,NA,NA,NA,NA
"3286","MNP",2005,NA,NA,NA,NA
"3287","MNP",2006,NA,NA,NA,NA
"3288","MNP",2007,NA,NA,NA,NA
"3289","MNP",2008,NA,NA,NA,NA
"3290","MNP",2009,NA,NA,NA,NA
"3291","MNP",2010,NA,NA,NA,NA
"3292","MNP",2011,NA,NA,NA,NA
"3293","MNP",2012,NA,NA,NA,NA
"3294","MNP",2013,NA,NA,NA,NA
"3295","MNP",2014,NA,NA,NA,NA
"3296","MNP",2015,NA,NA,NA,NA
"3297","MNP",2016,NA,NA,NA,NA
"3298","MNP",2017,NA,NA,NA,NA
"3299","MNP",2018,NA,NA,NA,NA
"3300","MNP",2019,NA,NA,NA,NA
"3301","MOZ",2000,112.4,170.4,46.6,798
"3302","MOZ",2001,106.1,161,44.5,745
"3303","MOZ",2002,100.3,152.6,42.6,700
"3304","MOZ",2003,95.3,145,40.9,657
"3305","MOZ",2004,90.8,138.2,39.4,615
"3306","MOZ",2005,86.9,132,38.2,577
"3307","MOZ",2006,83.2,126.2,37.1,539
"3308","MOZ",2007,78,118.8,36.1,505
"3309","MOZ",2008,75.6,112.9,35.3,471
"3310","MOZ",2009,72.7,107.3,34.6,439
"3311","MOZ",2010,72.5,104.9,34,412
"3312","MOZ",2011,68.8,100.5,33.4,389
"3313","MOZ",2012,66.4,96.3,32.8,371
"3314","MOZ",2013,64.7,92.3,32.3,356
"3315","MOZ",2014,63,88.4,31.8,339
"3316","MOZ",2015,61.3,84,31.3,318
"3317","MOZ",2016,59.4,80.4,30.7,301
"3318","MOZ",2017,57.5,78,30.1,289
"3319","MOZ",2018,56,75.6,29.5,NA
"3320","MOZ",2019,54.3,72.9,28.9,NA
"3321","MRT",2000,69.1,112.5,42.5,834
"3322","MRT",2001,68.9,112.1,42.1,835
"3323","MRT",2002,68.6,111.5,41.8,836
"3324","MRT",2003,68.3,110.8,41.5,836
"3325","MRT",2004,67.8,109.7,41.3,830
"3326","MRT",2005,67,108.1,40.9,826
"3327","MRT",2006,66.1,106.1,40.4,821
"3328","MRT",2007,65,103.7,39.9,820
"3329","MRT",2008,63.8,101.1,39.3,819
"3330","MRT",2009,62.5,98.4,38.6,822
"3331","MRT",2010,61.2,95.6,37.9,824
"3332","MRT",2011,60,93,37.2,822
"3333","MRT",2012,58.8,90.5,36.5,812
"3334","MRT",2013,57.5,87.7,35.8,805
"3335","MRT",2014,56.2,85.1,35.2,796
"3336","MRT",2015,55,82.7,34.6,785
"3337","MRT",2016,53.8,80.1,33.8,777
"3338","MRT",2017,52.6,77.7,33.1,766
"3339","MRT",2018,51.5,75.5,32.4,NA
"3340","MRT",2019,50.2,73,31.8,NA
"3341","MUS",2000,16.6,18.8,12.4,59
"3342","MUS",2001,15.3,17.5,11.3,54
"3343","MUS",2002,14.4,16.6,10.6,54
"3344","MUS",2003,13.8,16,10.2,57
"3345","MUS",2004,13.5,15.8,10.1,54
"3346","MUS",2005,13.4,15.6,10.2,53
"3347","MUS",2006,13.2,15.5,10.2,55
"3348","MUS",2007,13,15.2,10,56
"3349","MUS",2008,12.7,14.9,9.7,53
"3350","MUS",2009,12.5,14.6,9.4,59
"3351","MUS",2010,12.5,14.5,9.3,66
"3352","MUS",2011,12.6,14.6,9.3,54
"3353","MUS",2012,13,14.9,9.5,63
"3354","MUS",2013,13.1,15,9.5,60
"3355","MUS",2014,12.9,14.8,9.3,70
"3356","MUS",2015,12.8,14.5,9.1,73
"3357","MUS",2016,12.8,14.5,9.1,67
"3358","MUS",2017,13.2,14.9,9.3,61
"3359","MUS",2018,13.7,15.4,9.7,NA
"3360","MUS",2019,14.3,16,10.1,NA
"3361","MWI",2000,100.5,174.6,39.1,749
"3362","MWI",2001,92.9,160.5,37,735
"3363","MWI",2002,84.6,145.5,34.8,714
"3364","MWI",2003,76.8,131.6,32.7,687
"3365","MWI",2004,70.1,119.7,31,654
"3366","MWI",2005,65,110.5,29.8,610
"3367","MWI",2006,61.6,104.2,29.2,566
"3368","MWI",2007,59.6,99.9,28.9,526
"3369","MWI",2008,56.5,94.5,28.8,493
"3370","MWI",2009,54.5,89.4,28.5,466
"3371","MWI",2010,52.4,84.2,27.9,444
"3372","MWI",2011,48.8,77.6,27.1,428
"3373","MWI",2012,45.6,70.7,26,413
"3374","MWI",2013,42.2,63.4,24.8,396
"3375","MWI",2014,39.2,57.6,23.7,381
"3376","MWI",2015,36.7,53.3,22.7,370
"3377","MWI",2016,34.6,49.5,21.8,358
"3378","MWI",2017,32.8,46.2,21,349
"3379","MWI",2018,31.4,43.1,20.3,NA
"3380","MWI",2019,30.1,40.6,19.7,NA
"3381","MYS",2000,8.7,10.2,4.8,38
"3382","MYS",2001,8.1,9.4,4.5,36
"3383","MYS",2002,7.6,8.9,4.3,34
"3384","MYS",2003,7.3,8.5,4.1,33
"3385","MYS",2004,7.1,8.3,4,32
"3386","MYS",2005,7,8.2,4,31
"3387","MYS",2006,7,8.1,4,30
"3388","MYS",2007,6.9,8.1,4,30
"3389","MYS",2008,6.9,8.1,4.1,29
"3390","MYS",2009,6.9,8.1,4.1,29
"3391","MYS",2010,6.9,8.1,4.2,30
"3392","MYS",2011,6.8,8,4.1,30
"3393","MYS",2012,6.8,8,4.1,30
"3394","MYS",2013,6.8,8,4.1,30
"3395","MYS",2014,6.8,8,4.1,30
"3396","MYS",2015,6.9,8.1,4.2,30
"3397","MYS",2016,7,8.1,4.3,29
"3398","MYS",2017,7.1,8.3,4.4,29
"3399","MYS",2018,7.2,8.4,4.5,NA
"3400","MYS",2019,7.3,8.6,4.6,NA
"3401",NA,2000,7,8.3,4.6,12
"3402",NA,2001,6.9,8.2,4.6,12
"3403",NA,2002,6.8,8.1,4.6,13
"3404",NA,2003,6.8,8,4.6,13
"3405",NA,2004,6.7,7.9,4.5,13
"3406",NA,2005,6.6,7.8,4.4,13
"3407",NA,2006,6.5,7.7,4.4,14
"3408",NA,2007,6.5,7.6,4.3,14
"3409",NA,2008,6.4,7.5,4.2,14
"3410",NA,2009,6.2,7.3,4.1,14
"3411",NA,2010,6.1,7.2,4.1,14
"3412",NA,2011,6,7.1,4,15
"3413",NA,2012,5.9,7,4,15
"3414",NA,2013,5.9,6.8,4,15
"3415",NA,2014,5.8,6.8,4,16
"3416",NA,2015,5.7,6.7,3.9,17
"3417",NA,2016,5.6,6.6,3.8,18
"3418",NA,2017,5.6,6.5,3.7,18
"3419",NA,2018,5.5,6.4,3.6,NA
"3420",NA,2019,5.4,6.3,3.5,NA
"3421","NAM",2000,45,75.8,23.4,348
"3422","NAM",2001,44.2,75.3,22.6,352
"3423","NAM",2002,43.6,74.7,21.8,356
"3424","NAM",2003,43.3,74.4,21,359
"3425","NAM",2004,42.7,74.4,20.5,358
"3426","NAM",2005,39.4,70.6,20,346
"3427","NAM",2006,37.3,65.4,19.8,328
"3428","NAM",2007,37.6,60.8,19.9,306
"3429","NAM",2008,37.5,55.1,20.2,284
"3430","NAM",2009,38.5,51.6,20.7,276
"3431","NAM",2010,36.8,49.1,21,266
"3432","NAM",2011,36.9,48.9,21.3,256
"3433","NAM",2012,37.9,50.5,21.6,240
"3434","NAM",2013,35.8,49.1,21.7,231
"3435","NAM",2014,34,47.9,21.8,223
"3436","NAM",2015,33.3,47.6,21.7,217
"3437","NAM",2016,32.8,46.3,21.5,207
"3438","NAM",2017,32.2,44.9,21.2,195
"3439","NAM",2018,31.7,43.9,20.8,NA
"3440","NAM",2019,30.9,41.9,20.5,NA
"3441","NCL",2000,NA,NA,NA,NA
"3442","NCL",2001,NA,NA,NA,NA
"3443","NCL",2002,NA,NA,NA,NA
"3444","NCL",2003,NA,NA,NA,NA
"3445","NCL",2004,NA,NA,NA,NA
"3446","NCL",2005,NA,NA,NA,NA
"3447","NCL",2006,NA,NA,NA,NA
"3448","NCL",2007,NA,NA,NA,NA
"3449","NCL",2008,NA,NA,NA,NA
"3450","NCL",2009,NA,NA,NA,NA
"3451","NCL",2010,NA,NA,NA,NA
"3452","NCL",2011,NA,NA,NA,NA
"3453","NCL",2012,NA,NA,NA,NA
"3454","NCL",2013,NA,NA,NA,NA
"3455","NCL",2014,NA,NA,NA,NA
"3456","NCL",2015,NA,NA,NA,NA
"3457","NCL",2016,NA,NA,NA,NA
"3458","NCL",2017,NA,NA,NA,NA
"3459","NCL",2018,NA,NA,NA,NA
"3460","NCL",2019,NA,NA,NA,NA
"3461","NER",2000,97,224.9,43,813
"3462","NER",2001,93.7,215.2,41.6,803
"3463","NER",2002,90.1,204.5,40.2,795
"3464","NER",2003,86.2,193.1,38.9,782
"3465","NER",2004,82.3,181.5,37.7,770
"3466","NER",2005,78.5,170.2,36.5,755
"3467","NER",2006,74.8,159.3,35.3,739
"3468","NER",2007,71.3,149,34.1,725
"3469","NER",2008,67.9,139.3,32.9,709
"3470","NER",2009,64.8,130.3,31.8,688
"3471","NER",2010,61.9,121.9,30.7,663
"3472","NER",2011,59.3,114.5,29.7,639
"3473","NER",2012,57,108.2,28.8,616
"3474","NER",2013,55,102.7,28,594
"3475","NER",2014,53.4,98,27.4,573
"3476","NER",2015,51.8,93.8,26.8,555
"3477","NER",2016,50.4,90.1,26.2,530
"3478","NER",2017,49.1,86.6,25.7,509
"3479","NER",2018,47.9,83.5,25.1,NA
"3480","NER",2019,46.7,80.3,24.6,NA
"3481","NGA",2000,109.8,182.9,46.4,1200
"3482","NGA",2001,106.8,177.3,45.3,1200
"3483","NGA",2002,103.8,171.5,44.1,1180
"3484","NGA",2003,100.8,165.9,43,1170
"3485","NGA",2004,97.8,160.3,41.9,1130
"3486","NGA",2005,95,155,40.9,1080
"3487","NGA",2006,92.3,150.1,40.1,1040
"3488","NGA",2007,89.8,145.6,39.5,1010
"3489","NGA",2008,87.7,141.7,39,996
"3490","NGA",2009,85.9,138.3,38.5,987
"3491","NGA",2010,84.3,135.5,38.1,978
"3492","NGA",2011,83,133.1,37.8,972
"3493","NGA",2012,81.9,131.1,37.6,963
"3494","NGA",2013,81,129.4,37.5,951
"3495","NGA",2014,80.1,127.9,37.3,943
"3496","NGA",2015,79.3,126.4,37.2,931
"3497","NGA",2016,78.3,124.7,37,925
"3498","NGA",2017,77.1,122.5,36.7,917
"3499","NGA",2018,75.7,119.9,36.3,NA
"3500","NGA",2019,74,116.9,35.9,NA
"3501","NIC",2000,31.4,38.5,16.8,162
"3502","NIC",2001,29.9,36.5,16.4,157
"3503","NIC",2002,28.5,34.6,15.7,151
"3504","NIC",2003,27.2,32.9,15.2,145
"3505","NIC",2004,26,31.3,14.7,138
"3506","NIC",2005,24.9,29.9,14.4,131
"3507","NIC",2006,23.9,28.5,14.2,124
"3508","NIC",2007,22.9,27.3,14,121
"3509","NIC",2008,22,26.1,13.8,116
"3510","NIC",2009,21.1,24.9,13.6,113
"3511","NIC",2010,20.3,23.9,13.4,112
"3512","NIC",2011,19.5,22.9,13.3,110
"3513","NIC",2012,18.7,22,13.1,108
"3514","NIC",2013,18,21.1,12.8,105
"3515","NIC",2014,17.3,20.2,12.4,103
"3516","NIC",2015,16.6,19.4,11.9,101
"3517","NIC",2016,16,18.6,11.4,100
"3518","NIC",2017,15.4,17.9,10.8,98
"3519","NIC",2018,14.8,17.3,10.3,NA
"3520","NIC",2019,14.3,16.6,9.8,NA
"3521","NLD",2000,5.1,6.2,3.8,13
"3522","NLD",2001,5,6.1,3.8,13
"3523","NLD",2002,4.9,5.9,3.7,13
"3524","NLD",2003,4.8,5.7,3.6,12
"3525","NLD",2004,4.6,5.5,3.6,11
"3526","NLD",2005,4.4,5.3,3.4,11
"3527","NLD",2006,4.3,5.1,3.3,9
"3528","NLD",2007,4.1,4.9,3.2,9
"3529","NLD",2008,4,4.7,3,8
"3530","NLD",2009,3.8,4.6,2.9,8
"3531","NLD",2010,3.7,4.4,2.8,7
"3532","NLD",2011,3.6,4.3,2.7,7
"3533","NLD",2012,3.6,4.2,2.7,7
"3534","NLD",2013,3.5,4.1,2.7,6
"3535","NLD",2014,3.5,4.1,2.6,6
"3536","NLD",2015,3.4,4,2.6,6
"3537","NLD",2016,3.4,4,2.6,6
"3538","NLD",2017,3.5,4,2.6,5
"3539","NLD",2018,3.5,4.1,2.6,NA
"3540","NLD",2019,3.5,4.1,2.7,NA
"3541","NOR",2000,3.9,4.9,2.7,6
"3542","NOR",2001,3.8,4.7,2.6,5
"3543","NOR",2002,3.7,4.6,2.5,5
"3544","NOR",2003,3.6,4.4,2.4,5
"3545","NOR",2004,3.4,4.2,2.3,5
"3546","NOR",2005,3.3,4.1,2.3,5
"3547","NOR",2006,3.2,3.9,2.2,4
"3548","NOR",2007,3,3.7,2.1,4
"3549","NOR",2008,2.9,3.6,2,4
"3550","NOR",2009,2.8,3.4,1.9,4
"3551","NOR",2010,2.7,3.3,1.9,4
"3552","NOR",2011,2.5,3.1,1.8,4
"3553","NOR",2012,2.5,3,1.8,3
"3554","NOR",2013,2.4,2.9,1.7,3
"3555","NOR",2014,2.3,2.8,1.7,3
"3556","NOR",2015,2.2,2.7,1.6,3
"3557","NOR",2016,2.1,2.6,1.6,3
"3558","NOR",2017,2.1,2.5,1.5,2
"3559","NOR",2018,2,2.4,1.4,NA
"3560","NOR",2019,1.9,2.3,1.4,NA
"3561","NPL",2000,58.7,79.1,39.3,553
"3562","NPL",2001,55.8,74.6,37.8,521
"3563","NPL",2002,53.1,70.4,36.3,520
"3564","NPL",2003,50.6,66.4,34.9,470
"3565","NPL",2004,48.2,62.7,33.5,447
"3566","NPL",2005,45.9,59.4,32.2,415
"3567","NPL",2006,43.8,56.3,31,386
"3568","NPL",2007,41.9,53.4,29.8,361
"3569","NPL",2008,40.1,50.8,28.7,342
"3570","NPL",2009,38.3,48.3,27.6,323
"3571","NPL",2010,36.6,45.9,26.5,305
"3572","NPL",2011,35,43.6,25.4,285
"3573","NPL",2012,33.5,41.5,24.3,266
"3574","NPL",2013,32,39.4,23.3,248
"3575","NPL",2014,30.5,37.4,22.4,231
"3576","NPL",2015,29.2,35.5,21.3,236
"3577","NPL",2016,27.8,33.7,20.2,200
"3578","NPL",2017,26.6,32.1,19.2,186
"3579","NPL",2018,25.5,30.6,18.3,NA
"3580","NPL",2019,24.5,29.3,17.5,NA
"3581","NRU",2000,34.3,42.6,25.6,NA
"3582","NRU",2001,33.3,41.3,25.3,NA
"3583","NRU",2002,32.6,40.2,25.1,NA
"3584","NRU",2003,32,39.4,25,NA
"3585","NRU",2004,31.6,38.8,24.9,NA
"3586","NRU",2005,31.3,38.5,24.7,NA
"3587","NRU",2006,31.3,38.4,24.7,NA
"3588","NRU",2007,31.3,38.4,24.7,NA
"3589","NRU",2008,31.2,38.3,24.6,NA
"3590","NRU",2009,31,38,24.5,NA
"3591","NRU",2010,30.6,37.5,24.2,NA
"3592","NRU",2011,30.1,36.9,23.8,NA
"3593","NRU",2012,29.5,36,23.3,NA
"3594","NRU",2013,28.9,35.1,22.7,NA
"3595","NRU",2014,28.2,34.1,22,NA
"3596","NRU",2015,27.4,33.2,21.4,NA
"3597","NRU",2016,26.7,32.3,20.8,NA
"3598","NRU",2017,26,31.3,20.1,NA
"3599","NRU",2018,25.3,30.4,19.5,NA
"3600","NRU",2019,24.6,29.5,18.9,NA
"3601","NZL",2000,6.1,7.4,3.5,12
"3602","NZL",2001,5.9,7.2,3.5,11
"3603","NZL",2002,5.8,7,3.5,12
"3604","NZL",2003,5.7,6.9,3.4,12
"3605","NZL",2004,5.6,6.7,3.3,11
"3606","NZL",2005,5.5,6.6,3.1,11
"3607","NZL",2006,5.4,6.5,3,11
"3608","NZL",2007,5.3,6.4,2.9,11
"3609","NZL",2008,5.2,6.3,3,10
"3610","NZL",2009,5.2,6.2,3.1,11
"3611","NZL",2010,5.1,6.1,3.2,11
"3612","NZL",2011,5,6,3.3,10
"3613","NZL",2012,4.9,5.9,3.4,10
"3614","NZL",2013,4.8,5.8,3.3,9
"3615","NZL",2014,4.7,5.7,3.3,10
"3616","NZL",2015,4.6,5.5,3.2,10
"3617","NZL",2016,4.4,5.4,3.1,10
"3618","NZL",2017,4.3,5.2,2.9,9
"3619","NZL",2018,4.2,5,2.8,NA
"3620","NZL",2019,4.1,4.9,2.7,NA
"3621",NA,2000,11.38239261,13.69620882,7.061866387,24
"3622",NA,2001,10.90228694,13.0909905,6.726067673,24
"3623",NA,2002,10.43994817,12.50734076,6.408367735,24
"3624",NA,2003,10.0247149,11.96180904,6.099238476,23
"3625",NA,2004,9.596303559,11.46884196,5.801773094,22
"3626",NA,2005,9.20904937,10.96798534,5.527828736,22
"3627",NA,2006,8.868655133,10.51808646,5.280615546,21
"3628",NA,2007,8.533711683,10.07806394,5.104748971,21
"3629",NA,2008,8.223727212,9.702716066,4.952962228,20
"3630",NA,2009,7.914226506,9.360784949,4.817203369,21
"3631",NA,2010,7.623421805,9.006054235,4.671708916,20
"3632",NA,2011,7.386425025,8.718859639,4.564557763,19
"3633",NA,2012,7.164938723,8.438020387,4.465932424,19
"3634",NA,2013,6.972863761,8.189277441,4.34396724,18
"3635",NA,2014,6.773117269,7.96328899,4.255720693,18
"3636",NA,2015,6.578514038,7.748578666,4.174608296,18
"3637",NA,2016,6.414243222,7.534091803,4.1320999,18
"3638",NA,2017,6.256605577,7.345864481,4.131853777,18
"3639",NA,2018,6.088749962,7.126517059,4.074943119,NA
"3640",NA,2019,5.916369855,6.927123833,3.972662754,NA
"3641","OMN",2000,14.2,16.5,7.3,20
"3642","OMN",2001,13.3,15.4,6.9,20
"3643","OMN",2002,12.5,14.5,6.5,20
"3644","OMN",2003,11.9,13.8,6.2,20
"3645","OMN",2004,11.4,13.2,5.9,19
"3646","OMN",2005,11,12.8,5.7,19
"3647","OMN",2006,10.7,12.5,5.6,18
"3648","OMN",2007,10.5,12.2,5.4,18
"3649","OMN",2008,10.3,12,5.3,18
"3650","OMN",2009,10.2,11.8,5.3,18
"3651","OMN",2010,10.1,11.7,5.2,18
"3652","OMN",2011,10,11.6,5.2,18
"3653","OMN",2012,9.8,11.4,5.1,18
"3654","OMN",2013,9.7,11.3,5,18
"3655","OMN",2014,9.7,11.2,5,18
"3656","OMN",2015,9.6,11.2,5,19
"3657","OMN",2016,9.6,11.2,5,19
"3658","OMN",2017,9.6,11.2,5,19
"3659","OMN",2018,9.6,11.1,5,NA
"3660","OMN",2019,9.5,11.1,4.9,NA
"3661",NA,2000,57.85090003,89.55534391,29.79122427,489
"3662",NA,2001,56.7816395,88.07702663,29.34210477,483
"3663",NA,2002,55.70387848,86.35551213,28.91258456,475
"3664",NA,2003,54.61557339,84.55659013,28.49892628,465
"3665",NA,2004,53.37138966,82.57463298,28.10448472,447
"3666",NA,2005,51.65277602,79.8593535,27.70111364,423
"3667",NA,2006,49.74031586,76.41391849,27.29768531,401
"3668",NA,2007,48.63688349,73.24488698,26.91184807,382
"3669",NA,2008,47.93961377,70.44577798,26.5467476,367
"3670",NA,2009,46.45132357,66.92690811,26.21545147,357
"3671",NA,2010,44.7863881,63.39472432,25.86430141,347
"3672",NA,2011,43.63951966,60.96800014,25.56597437,340
"3673",NA,2012,42.79489181,59.0580482,25.26511067,333
"3674",NA,2013,41.68330939,57.22755803,24.95580335,326
"3675",NA,2014,40.90074305,55.93832711,24.64173628,321
"3676",NA,2015,39.8336914,54.30972037,24.31319828,316
"3677",NA,2016,38.89770891,52.50539399,23.94018952,310
"3678",NA,2017,38.11084172,51.14186903,23.55182408,303
"3679",NA,2018,37.06755857,49.64138315,23.15145556,NA
"3680",NA,2019,36.18894435,48.23527928,22.72921755,NA
"3681","PAK",2000,84.6,107.8,56.8,286
"3682","PAK",2001,82.6,105,55.8,275
"3683","PAK",2002,80.9,102.4,54.9,264
"3684","PAK",2003,79.3,100.2,54,254
"3685","PAK",2004,77.9,98.1,53.3,243
"3686","PAK",2005,76.6,96.3,52.6,237
"3687","PAK",2006,75.4,94.5,52,222
"3688","PAK",2007,74.1,92.7,51.4,214
"3689","PAK",2008,72.8,90.9,50.9,205
"3690","PAK",2009,71.5,89.1,50.4,199
"3691","PAK",2010,70.1,87.1,49.8,191
"3692","PAK",2011,68.6,85,49,180
"3693","PAK",2012,67,82.8,48.1,173
"3694","PAK",2013,65.4,80.6,47.1,166
"3695","PAK",2014,63.8,78.3,46.2,161
"3696","PAK",2015,62.1,76,45.2,154
"3697","PAK",2016,60.5,73.8,44.3,143
"3698","PAK",2017,58.9,71.6,43.3,140
"3699","PAK",2018,57.3,69.5,42.3,NA
"3700","PAK",2019,55.7,67.3,41.4,NA
"3701","PAN",2000,21.9,26,14.7,91
"3702","PAN",2001,21.4,25.4,14.3,86
"3703","PAN",2002,20.9,24.8,14,91
"3704","PAN",2003,20.5,24.1,13.6,93
"3705","PAN",2004,20,23.5,13.2,88
"3706","PAN",2005,19.5,22.9,12.9,88
"3707","PAN",2006,19,22.3,12.5,88
"3708","PAN",2007,18.5,21.7,12.2,86
"3709","PAN",2008,18,21.1,11.9,84
"3710","PAN",2009,17.5,20.5,11.5,82
"3711","PAN",2010,17,19.9,11.1,79
"3712","PAN",2011,16.5,19.3,10.8,76
"3713","PAN",2012,16,18.7,10.4,74
"3714","PAN",2013,15.5,18.1,10.1,66
"3715","PAN",2014,15.1,17.6,9.8,60
"3716","PAN",2015,14.6,17,9.5,58
"3717","PAN",2016,14.1,16.4,9.2,55
"3718","PAN",2017,13.7,15.9,8.9,52
"3719","PAN",2018,13.2,15.4,8.6,NA
"3720","PAN",2019,12.8,14.8,8.3,NA
"3721","PER",2000,29.3,38.2,16.1,144
"3722","PER",2001,27.2,35.3,15.2,138
"3723","PER",2002,25.2,32.7,14.3,132
"3724","PER",2003,23.5,30.4,13.5,127
"3725","PER",2004,22,28.3,12.8,122
"3726","PER",2005,20.6,26.5,12.2,118
"3727","PER",2006,19.3,24.9,11.7,114
"3728","PER",2007,18.2,23.4,11.1,112
"3729","PER",2008,17.1,22,10.6,108
"3730","PER",2009,16.2,20.8,10.1,106
"3731","PER",2010,15.3,19.8,9.7,104
"3732","PER",2011,14.6,18.8,9.4,102
"3733","PER",2012,13.9,17.9,9,100
"3734","PER",2013,13.3,17.1,8.7,98
"3735","PER",2014,12.7,16.4,8.4,96
"3736","PER",2015,12.2,15.7,8,94
"3737","PER",2016,11.7,15,7.8,91
"3738","PER",2017,11.2,14.4,7.5,88
"3739","PER",2018,10.7,13.8,7.2,NA
"3740","PER",2019,10.3,13.3,7,NA
"3741","PHL",2000,28.7,37.7,16.5,160
"3742","PHL",2001,28.2,36.9,16.5,163
"3743","PHL",2002,27.8,36.2,16.3,160
"3744","PHL",2003,27.3,35.5,16.2,156
"3745","PHL",2004,26.9,34.9,16,156
"3746","PHL",2005,26.4,34.2,15.8,156
"3747","PHL",2006,26,33.6,15.6,156
"3748","PHL",2007,25.7,33,15.4,149
"3749","PHL",2008,25.3,32.5,15.2,148
"3750","PHL",2009,25,32.1,15,149
"3751","PHL",2010,24.8,31.7,14.9,144
"3752","PHL",2011,24.5,31.3,14.7,141
"3753","PHL",2012,24.2,30.9,14.6,139
"3754","PHL",2013,23.9,30.5,14.4,136
"3755","PHL",2014,23.7,30.1,14.3,131
"3756","PHL",2015,23.4,29.6,14.1,127
"3757","PHL",2016,23,29.1,13.9,124
"3758","PHL",2017,22.6,28.5,13.6,121
"3759","PHL",2018,22.1,27.9,13.3,NA
"3760","PHL",2019,21.5,27.1,12.9,NA
"3761","PLW",2000,25.5,28.5,15.4,NA
"3762","PLW",2001,25.1,27.9,15.1,NA
"3763","PLW",2002,24.7,27.4,14.8,NA
"3764","PLW",2003,24.3,27,14.5,NA
"3765","PLW",2004,24,26.5,14.2,NA
"3766","PLW",2005,23.6,26,14,NA
"3767","PLW",2006,23.2,25.5,13.7,NA
"3768","PLW",2007,22.8,25,13.4,NA
"3769","PLW",2008,22.3,24.4,13,NA
"3770","PLW",2009,21.8,23.7,12.7,NA
"3771","PLW",2010,21.3,23.1,12.3,NA
"3772","PLW",2011,20.7,22.5,11.9,NA
"3773","PLW",2012,20.1,21.8,11.6,NA
"3774","PLW",2013,19.6,21.2,11.2,NA
"3775","PLW",2014,18.9,20.4,10.9,NA
"3776","PLW",2015,18.3,19.8,10.5,NA
"3777","PLW",2016,17.8,19.2,10.2,NA
"3778","PLW",2017,17.2,18.6,9.8,NA
"3779","PLW",2018,16.7,18,9.5,NA
"3780","PLW",2019,16.2,17.4,9.2,NA
"3781","PNG",2000,53.6,71.1,30.2,249
"3782","PNG",2001,52.8,69.9,29.6,242
"3783","PNG",2002,52.1,68.8,29.1,234
"3784","PNG",2003,51.3,67.5,28.7,225
"3785","PNG",2004,50.4,66.2,28.2,213
"3786","PNG",2005,49.6,64.9,27.9,200
"3787","PNG",2006,48.7,63.5,27.6,187
"3788","PNG",2007,47.8,62.1,27.3,179
"3789","PNG",2008,46.8,60.8,27,173
"3790","PNG",2009,45.9,59.3,26.6,170
"3791","PNG",2010,44.9,57.9,26.1,168
"3792","PNG",2011,44,56.5,25.6,166
"3793","PNG",2012,43,55.2,25.1,164
"3794","PNG",2013,42.1,53.8,24.7,160
"3795","PNG",2014,41.2,52.4,24.3,155
"3796","PNG",2015,40.2,51,23.8,151
"3797","PNG",2016,39.3,49.7,23.4,148
"3798","PNG",2017,38.2,48.2,22.9,145
"3799","PNG",2018,37.2,46.8,22.5,NA
"3800","PNG",2019,36.2,45.3,22,NA
"3801","POL",2000,8.1,9.3,5.8,7
"3802","POL",2001,7.6,8.8,5.4,6
"3803","POL",2002,7.3,8.4,5.2,5
"3804","POL",2003,7,8.1,5,5
"3805","POL",2004,6.8,7.8,4.8,5
"3806","POL",2005,6.5,7.6,4.6,4
"3807","POL",2006,6.3,7.3,4.4,4
"3808","POL",2007,6.1,7,4.2,4
"3809","POL",2008,5.8,6.7,4,4
"3810","POL",2009,5.5,6.3,3.8,3
"3811","POL",2010,5.1,6,3.6,3
